cue_index,memory_seed,target,rho,mask_index,method,alpha,category,converged,convergence_step,stable,stability_radius,final_top_memory,final_max_weight,final_ipr,final_support_size,level,target_ipr
59.0,7.0,59.0,0.1,0.0,softmax,2.5,stable_mixture,True,10,True,0.0806939146667104,38,0.0105332291949351,99.95737816788926,100,high,73.16456697633235
60.0,7.0,60.0,0.1,0.0,softmax,2.5,stable_mixture,True,10,True,0.0806939146667104,38,0.0105332291949351,99.95737816788926,100,high,73.16456697633235
61.0,7.0,61.0,0.1,0.0,softmax,2.5,stable_mixture,True,10,True,0.0806939146667104,38,0.0105332291949351,99.95737816788926,100,high,73.16456697633235
75.0,7.0,75.0,0.1,0.0,softmax,2.5,stable_mixture,True,10,True,0.0806939146667104,38,0.0105332291949351,99.95737816788926,100,high,73.16456697633235
76.0,7.0,76.0,0.1,0.0,softmax,2.5,stable_mixture,True,10,True,0.0806939146667104,38,0.0105332291949351,99.95737816788926,100,high,73.16456697633235
80.0,7.0,80.0,0.1,0.0,softmax,2.5,stable_mixture,True,10,True,0.0806939146667104,38,0.0105332291949351,99.95737816788926,100,high,73.16456697633235
81.0,7.0,81.0,0.1,0.0,softmax,2.5,stable_mixture,True,10,True,0.0806939146667104,38,0.0105332291949351,99.95737816788926,100,high,73.16456697633235
82.0,7.0,82.0,0.1,0.0,softmax,2.5,stable_mixture,True,11,True,0.0806939146667104,38,0.0105332291949351,99.95737816788926,100,high,73.16456697633235
87.0,7.0,87.0,0.1,0.0,softmax,2.5,stable_mixture,True,10,True,0.0806939146667104,38,0.0105332291949351,99.95737816788926,100,high,73.16456697633235
88.0,7.0,88.0,0.1,0.0,softmax,2.5,stable_mixture,True,10,True,0.0806939146667104,38,0.0105332291949351,99.95737816788926,100,high,73.16456697633235
92.0,7.0,92.0,0.1,0.0,softmax,2.5,stable_mixture,True,10,True,0.0806939146667104,38,0.0105332291949351,99.95737816788926,100,high,73.16456697633235
97.0,7.0,97.0,0.1,0.0,softmax,2.5,stable_mixture,True,10,True,0.0806939146667104,38,0.0105332291949351,99.95737816788926,100,high,73.16456697633235
99.0,7.0,99.0,0.1,0.0,softmax,2.5,stable_mixture,True,11,True,0.0806939146667104,38,0.0105332291949351,99.95737816788926,100,high,73.16456697633235
3.0,7.0,3.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1608888564486196,38,0.0110908655921866,99.81606076965797,100,high,73.16456697633235
10.0,7.0,10.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1608888564486196,38,0.0110908655921866,99.81606076965797,100,high,73.16456697633235
11.0,7.0,11.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1608888564486196,38,0.0110908655921866,99.81606076965797,100,high,73.16456697633235
15.0,7.0,15.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,12,True,0.1608888564486196,38,0.0110908655921866,99.81606076965797,100,high,73.16456697633235
20.0,7.0,20.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1608888564486196,38,0.0110908655921866,99.81606076965797,100,high,73.16456697633235
21.0,7.0,21.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1608888564486196,38,0.0110908655921866,99.81606076965797,100,high,73.16456697633235
23.0,7.0,23.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,12,True,0.1608888564486196,38,0.0110908655921866,99.81606076965797,100,high,73.16456697633235
24.0,7.0,24.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,12,True,0.1608888564486196,38,0.0110908655921866,99.81606076965797,100,high,73.16456697633235
26.0,7.0,26.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,12,True,0.1608888564486196,38,0.0110908655921866,99.81606076965797,100,high,73.16456697633235
35.0,7.0,35.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1608888564486196,38,0.0110908655921866,99.81606076965797,100,high,73.16456697633235
37.0,7.0,37.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1608888564486196,38,0.0110908655921866,99.81606076965797,100,high,73.16456697633235
38.0,7.0,38.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1608888564486196,38,0.0110908655921866,99.81606076965797,100,high,73.16456697633235
40.0,7.0,40.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,12,True,0.1608888564486196,38,0.0110908655921866,99.81606076965797,100,high,73.16456697633235
44.0,7.0,44.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1608888564486196,38,0.0110908655921866,99.81606076965797,100,high,73.16456697633235
47.0,7.0,47.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1608888564486196,38,0.0110908655921866,99.81606076965797,100,high,73.16456697633235
50.0,7.0,50.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1608888564486196,38,0.0110908655921866,99.81606076965797,100,high,73.16456697633235
53.0,7.0,53.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1608888564486196,38,0.0110908655921866,99.81606076965797,100,high,73.16456697633235
54.0,7.0,54.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1608888564486196,38,0.0110908655921866,99.81606076965797,100,high,73.16456697633235
56.0,7.0,56.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,12,True,0.1608888564486196,38,0.0110908655921866,99.81606076965797,100,high,73.16456697633235
59.0,7.0,59.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1608888564486196,38,0.0110908655921866,99.81606076965797,100,high,73.16456697633235
60.0,7.0,60.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1608888564486196,38,0.0110908655921866,99.81606076965797,100,high,73.16456697633235
61.0,7.0,61.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1608888564486196,38,0.0110908655921866,99.81606076965797,100,high,73.16456697633235
75.0,7.0,75.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1608888564486196,38,0.0110908655921866,99.81606076965797,100,high,73.16456697633235
76.0,7.0,76.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,12,True,0.1608888564486196,38,0.0110908655921866,99.81606076965797,100,high,73.16456697633235
80.0,7.0,80.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1608888564486196,38,0.0110908655921866,99.81606076965797,100,high,73.16456697633235
81.0,7.0,81.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1608888564486196,38,0.0110908655921866,99.81606076965797,100,high,73.16456697633235
82.0,7.0,82.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1608888564486196,38,0.0110908655921866,99.81606076965797,100,high,73.16456697633235
87.0,7.0,87.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1608888564486196,38,0.0110908655921866,99.81606076965797,100,high,73.16456697633235
88.0,7.0,88.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1608888564486196,38,0.0110908655921866,99.81606076965797,100,high,73.16456697633235
92.0,7.0,92.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1608888564486196,38,0.0110908655921866,99.81606076965797,100,high,73.16456697633235
97.0,7.0,97.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1608888564486196,38,0.0110908655921866,99.81606076965797,100,high,73.16456697633235
99.0,7.0,99.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1608888564486196,38,0.0110908655921866,99.81606076965797,100,high,73.16456697633235
103.0,7.0,3.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,1.9926873657340194e-15,3,1.0,1.0,1,low,1.000003652309054
110.0,7.0,10.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,1.5155960062572713e-13,10,0.9999999999999976,1.0000000000000049,1,low,1.000003652309054
111.0,7.0,11.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,3.767735196486e-14,11,0.9999999999999992,1.000000000000001,1,low,1.000003652309054
115.0,7.0,15.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,3.1881305738562963e-15,15,1.0,1.0,1,low,1.000003652309054
120.0,7.0,20.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,3.5604600331689576e-16,20,1.0,1.0,1,low,1.000003652309054
121.0,7.0,21.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,1.0888720614665806e-14,21,0.9999999999999998,1.0000000000000004,1,low,1.000003652309054
123.0,7.0,23.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,7.337062934758522e-16,23,1.0,1.0,1,low,1.000003652309054
124.0,7.0,24.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,1.200215590838093e-15,24,1.0,1.0,1,low,1.000003652309054
126.0,7.0,26.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,1.579655883573637e-14,26,0.9999999999999998,1.0000000000000004,1,low,1.000003652309054
135.0,7.0,35.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,7.254725557911889e-16,35,1.0,1.0,1,low,1.000003652309054
137.0,7.0,37.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,8.123799715356781e-16,37,1.0,1.0,1,low,1.000003652309054
138.0,7.0,38.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,7.740040148561058e-14,38,0.9999999999999984,1.000000000000003,1,low,1.000003652309054
140.0,7.0,40.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,3.553340781862469e-16,40,1.0,1.0,1,low,1.000003652309054
144.0,7.0,44.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,8.892163808035114e-16,44,1.0,1.0,1,low,1.000003652309054
147.0,7.0,47.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,1.881295166546815e-15,47,1.0,1.0,1,low,1.000003652309054
150.0,7.0,50.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,3.2073071133247116e-15,50,1.0,1.0,1,low,1.000003652309054
153.0,7.0,53.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,7.394148622107634e-16,53,1.0,1.0,1,low,1.000003652309054
154.0,7.0,54.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,7.458142611198216e-16,54,1.0,1.0,1,low,1.000003652309054
156.0,7.0,56.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,1.5752048517324732e-14,56,0.9999999999999998,1.0000000000000004,1,low,1.000003652309054
159.0,7.0,59.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,6.5528312074539035e-15,59,1.0,1.0,1,low,1.000003652309054
160.0,7.0,60.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,7.200399015222084e-14,60,0.9999999999999988,1.0000000000000022,1,low,1.000003652309054
161.0,7.0,61.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,5.273042720471808e-16,61,1.0,1.0,1,low,1.000003652309054
175.0,7.0,75.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,7.598075778651934e-16,75,1.0,1.0,1,low,1.000003652309054
176.0,7.0,76.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,1.621773312347173e-14,76,0.9999999999999998,1.0000000000000004,1,low,1.000003652309054
180.0,7.0,80.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,1.5311506605217393e-15,80,1.0,1.0,1,low,1.000003652309054
181.0,7.0,81.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,1.0170216812567606e-14,81,0.9999999999999998,1.0000000000000004,1,low,1.000003652309054
182.0,7.0,82.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,1.5067000602332417e-13,82,0.9999999999999976,1.0000000000000049,1,low,1.000003652309054
187.0,7.0,87.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,1.0685897220799724e-14,87,0.9999999999999998,1.0000000000000004,1,low,1.000003652309054
188.0,7.0,88.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,1.531988389967025e-15,88,1.0,1.0,1,low,1.000003652309054
192.0,7.0,92.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,1.511173593231634e-15,92,1.0,1.0,1,low,1.000003652309054
197.0,7.0,97.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,2.20920859168522e-14,97,0.9999999999999996,1.0000000000000009,1,low,1.000003652309054
199.0,7.0,99.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,3.142689843682647e-15,99,1.0,1.0,1,low,1.000003652309054
103.0,7.0,3.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,5,True,0.0,3,1.0,1.0,1,low,1.000003652309054
110.0,7.0,10.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,5,True,0.0,10,1.0,1.0,1,low,1.000003652309054
111.0,7.0,11.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,4,True,0.0,11,1.0,1.0,1,low,1.000003652309054
115.0,7.0,15.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,4,True,0.0,15,1.0,1.0,1,low,1.000003652309054
120.0,7.0,20.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,4,True,0.0,20,1.0,1.0,1,low,1.000003652309054
121.0,7.0,21.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,4,True,0.0,21,1.0,1.0,1,low,1.000003652309054
123.0,7.0,23.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,5,True,0.0,23,1.0,1.0,1,low,1.000003652309054
124.0,7.0,24.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,4,True,0.0,24,1.0,1.0,1,low,1.000003652309054
126.0,7.0,26.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,4,True,0.0,26,1.0,1.0,1,low,1.000003652309054
135.0,7.0,35.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,4,True,0.0,35,1.0,1.0,1,low,1.000003652309054
137.0,7.0,37.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,5,True,0.0,37,1.0,1.0,1,low,1.000003652309054
138.0,7.0,38.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,4,True,0.0,38,1.0,1.0,1,low,1.000003652309054
140.0,7.0,40.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,4,True,0.0,40,1.0,1.0,1,low,1.000003652309054
144.0,7.0,44.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,4,True,0.0,44,1.0,1.0,1,low,1.000003652309054
147.0,7.0,47.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,4,True,0.0,47,1.0,1.0,1,low,1.000003652309054
150.0,7.0,50.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,4,True,0.0,50,1.0,1.0,1,low,1.000003652309054
153.0,7.0,53.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,5,True,0.0,53,1.0,1.0,1,low,1.000003652309054
154.0,7.0,54.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,4,True,0.0,54,1.0,1.0,1,low,1.000003652309054
156.0,7.0,56.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,4,True,0.0,56,1.0,1.0,1,low,1.000003652309054
159.0,7.0,59.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,5,True,0.0,59,1.0,1.0,1,low,1.000003652309054
160.0,7.0,60.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,5,True,0.0,60,1.0,1.0,1,low,1.000003652309054
161.0,7.0,61.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,4,True,0.0,61,1.0,1.0,1,low,1.000003652309054
175.0,7.0,75.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,4,True,0.0,75,1.0,1.0,1,low,1.000003652309054
176.0,7.0,76.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,5,True,0.0,76,1.0,1.0,1,low,1.000003652309054
180.0,7.0,80.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,4,True,0.0,80,1.0,1.0,1,low,1.000003652309054
181.0,7.0,81.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,4,True,0.0,81,1.0,1.0,1,low,1.000003652309054
182.0,7.0,82.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,5,True,0.0,82,1.0,1.0,1,low,1.000003652309054
187.0,7.0,87.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,4,True,0.0,87,1.0,1.0,1,low,1.000003652309054
188.0,7.0,88.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,5,True,0.0,88,1.0,1.0,1,low,1.000003652309054
192.0,7.0,92.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,4,True,0.0,92,1.0,1.0,1,low,1.000003652309054
197.0,7.0,97.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,5,True,0.0,97,1.0,1.0,1,low,1.000003652309054
199.0,7.0,99.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,4,True,0.0,99,1.0,1.0,1,low,1.000003652309054
103.0,7.0,3.0,0.25,0.0,softmax,8.5,stable_mixture,True,17,True,0.2773823924211719,38,0.0121858727123628,99.40222929006168,100,middle,8.064166134493913
110.0,7.0,10.0,0.25,0.0,softmax,8.5,stable_mixture,True,18,True,0.2773823924211719,38,0.0121858727123628,99.40222929006168,100,middle,8.064166134493913
111.0,7.0,11.0,0.25,0.0,softmax,8.5,stable_mixture,True,17,True,0.2773823924211717,38,0.0121858727123628,99.40222929006168,100,middle,8.064166134493913
115.0,7.0,15.0,0.25,0.0,softmax,8.5,stable_mixture,True,18,True,0.2773823924211719,38,0.0121858727123628,99.40222929006168,100,middle,8.064166134493913
120.0,7.0,20.0,0.25,0.0,softmax,8.5,stable_mixture,True,17,True,0.2773823924211719,38,0.0121858727123628,99.40222929006168,100,middle,8.064166134493913
121.0,7.0,21.0,0.25,0.0,softmax,8.5,stable_mixture,True,18,True,0.277382392421172,38,0.0121858727123628,99.40222929006168,100,middle,8.064166134493913
123.0,7.0,23.0,0.25,0.0,softmax,8.5,stable_mixture,True,17,True,0.2773823924211722,38,0.0121858727123628,99.40222929006168,100,middle,8.064166134493913
124.0,7.0,24.0,0.25,0.0,softmax,8.5,stable_mixture,True,17,True,0.2773823924211719,38,0.0121858727123628,99.40222929006168,100,middle,8.064166134493913
126.0,7.0,26.0,0.25,0.0,softmax,8.5,stable_mixture,True,17,True,0.2773823924211719,38,0.0121858727123628,99.40222929006168,100,middle,8.064166134493913
135.0,7.0,35.0,0.25,0.0,softmax,8.5,stable_mixture,True,17,True,0.277382392421172,38,0.0121858727123628,99.40222929006168,100,middle,8.064166134493913
137.0,7.0,37.0,0.25,0.0,softmax,8.5,stable_mixture,True,18,True,0.277382392421172,38,0.0121858727123628,99.40222929006168,100,middle,8.064166134493913
138.0,7.0,38.0,0.25,0.0,softmax,8.5,stable_mixture,True,18,True,0.2773823924211719,38,0.0121858727123628,99.40222929006168,100,middle,8.064166134493913
140.0,7.0,40.0,0.25,0.0,softmax,8.5,stable_mixture,True,17,True,0.277382392421172,38,0.0121858727123628,99.40222929006168,100,middle,8.064166134493913
144.0,7.0,44.0,0.25,0.0,softmax,8.5,stable_mixture,True,18,True,0.277382392421172,38,0.0121858727123628,99.40222929006168,100,middle,8.064166134493913
147.0,7.0,47.0,0.25,0.0,softmax,8.5,stable_mixture,True,18,True,0.2773823924211719,38,0.0121858727123628,99.40222929006168,100,middle,8.064166134493913
150.0,7.0,50.0,0.25,0.0,softmax,8.5,stable_mixture,True,17,True,0.2773823924211722,38,0.0121858727123628,99.40222929006168,100,middle,8.064166134493913
153.0,7.0,53.0,0.25,0.0,softmax,8.5,stable_mixture,True,18,True,0.2773823924211718,38,0.0121858727123628,99.40222929006168,100,middle,8.064166134493913
154.0,7.0,54.0,0.25,0.0,softmax,8.5,stable_mixture,True,18,True,0.2773823924211718,38,0.0121858727123628,99.40222929006168,100,middle,8.064166134493913
156.0,7.0,56.0,0.25,0.0,softmax,8.5,stable_mixture,True,17,True,0.2773823924211719,38,0.0121858727123628,99.40222929006168,100,middle,8.064166134493913
159.0,7.0,59.0,0.25,0.0,softmax,8.5,stable_mixture,True,17,True,0.2773823924211719,38,0.0121858727123628,99.40222929006168,100,middle,8.064166134493913
160.0,7.0,60.0,0.25,0.0,softmax,8.5,stable_mixture,True,18,True,0.2773823924211718,38,0.0121858727123628,99.40222929006168,100,middle,8.064166134493913
161.0,7.0,61.0,0.25,0.0,softmax,8.5,stable_mixture,True,17,True,0.2773823924211719,38,0.0121858727123628,99.40222929006168,100,middle,8.064166134493913
175.0,7.0,75.0,0.25,0.0,softmax,8.5,stable_mixture,True,17,True,0.2773823924211718,38,0.0121858727123628,99.40222929006168,100,middle,8.064166134493913
176.0,7.0,76.0,0.25,0.0,softmax,8.5,stable_mixture,True,18,True,0.2773823924211719,38,0.0121858727123628,99.40222929006168,100,middle,8.064166134493913
180.0,7.0,80.0,0.25,0.0,softmax,8.5,stable_mixture,True,18,True,0.277382392421172,38,0.0121858727123628,99.40222929006168,100,middle,8.064166134493913
181.0,7.0,81.0,0.25,0.0,softmax,8.5,stable_mixture,True,18,True,0.2773823924211719,38,0.0121858727123628,99.40222929006168,100,middle,8.064166134493913
182.0,7.0,82.0,0.25,0.0,softmax,8.5,stable_mixture,True,18,True,0.2773823924211719,38,0.0121858727123628,99.40222929006168,100,middle,8.064166134493913
187.0,7.0,87.0,0.25,0.0,softmax,8.5,stable_mixture,True,17,True,0.277382392421172,38,0.0121858727123628,99.40222929006168,100,middle,8.064166134493913
188.0,7.0,88.0,0.25,0.0,softmax,8.5,stable_mixture,True,18,True,0.277382392421172,38,0.0121858727123628,99.40222929006168,100,middle,8.064166134493913
192.0,7.0,92.0,0.25,0.0,softmax,8.5,stable_mixture,True,18,True,0.2773823924211719,38,0.0121858727123628,99.40222929006168,100,middle,8.064166134493913
197.0,7.0,97.0,0.25,0.0,softmax,8.5,stable_mixture,True,18,True,0.2773823924211719,38,0.0121858727123628,99.40222929006168,100,middle,8.064166134493913
199.0,7.0,99.0,0.25,0.0,softmax,8.5,stable_mixture,True,18,True,0.277382392421172,38,0.0121858727123628,99.40222929006168,100,middle,8.064166134493913
103.0,7.0,3.0,0.25,0.0,sparsemax,0.7,unconverged_or_unstable,False,-1,False,1.093209903835811,70,0.2460157971516817,6.953589656435164,15,middle,8.064166134493913
110.0,7.0,10.0,0.25,0.0,sparsemax,0.7,unconverged_or_unstable,False,-1,True,0.8455069756327664,10,0.2163222210982262,7.219893119597509,11,middle,8.064166134493913
111.0,7.0,11.0,0.25,0.0,sparsemax,0.7,unconverged_or_unstable,False,-1,False,1.0577006159927225,60,0.1939482328212511,7.464059724667212,12,middle,8.064166134493913
115.0,7.0,15.0,0.25,0.0,sparsemax,0.7,unconverged_or_unstable,False,-1,True,0.9833442351805216,14,0.1502708411997676,10.860142297499932,17,middle,8.064166134493913
120.0,7.0,20.0,0.25,0.0,sparsemax,0.7,unconverged_or_unstable,False,-1,False,1.0043229714835609,70,0.2183515611671194,7.753137188260974,12,middle,8.064166134493913
121.0,7.0,21.0,0.25,0.0,sparsemax,0.7,stable_mixture,True,88,True,0.8455069756327664,10,0.2163222207240428,7.21989256394268,11,middle,8.064166134493913
123.0,7.0,23.0,0.25,0.0,sparsemax,0.7,unconverged_or_unstable,False,-1,True,0.8605016231001157,70,0.2422134347127313,5.723626137895877,9,middle,8.064166134493913
124.0,7.0,24.0,0.25,0.0,sparsemax,0.7,unconverged_or_unstable,False,-1,True,0.9128130348635488,52,0.1575631900325134,9.313468344791715,10,middle,8.064166134493913
126.0,7.0,26.0,0.25,0.0,sparsemax,0.7,unconverged_or_unstable,False,-1,True,0.9128130348635488,52,0.1575529126226286,9.3137579631713,10,middle,8.064166134493913
135.0,7.0,35.0,0.25,0.0,sparsemax,0.7,unconverged_or_unstable,False,-1,True,0.9328270080043604,81,0.1741361399339426,9.270604325747122,12,middle,8.064166134493913
137.0,7.0,37.0,0.25,0.0,sparsemax,0.7,unconverged_or_unstable,False,-1,True,0.9862358260718948,38,0.1850098117778289,9.15948417516452,15,middle,8.064166134493913
138.0,7.0,38.0,0.25,0.0,sparsemax,0.7,unconverged_or_unstable,False,-1,True,0.8751646841270576,60,0.2105757538600338,7.17354505404845,9,middle,8.064166134493913
140.0,7.0,40.0,0.25,0.0,sparsemax,0.7,unconverged_or_unstable,False,-1,True,0.9862358260718948,38,0.1846182135371789,9.169434576522807,15,middle,8.064166134493913
144.0,7.0,44.0,0.25,0.0,sparsemax,0.7,unconverged_or_unstable,False,-1,False,1.0435563535121186,44,0.1382090656520421,10.843277032619064,16,middle,8.064166134493913
147.0,7.0,47.0,0.25,0.0,sparsemax,0.7,unconverged_or_unstable,False,-1,True,0.8751646841270576,60,0.2105757184515879,7.1735419722662686,9,middle,8.064166134493913
150.0,7.0,50.0,0.25,0.0,sparsemax,0.7,unconverged_or_unstable,False,-1,True,0.8605016231001157,70,0.2422141676473,5.723603252001669,9,middle,8.064166134493913
153.0,7.0,53.0,0.25,0.0,sparsemax,0.7,unconverged_or_unstable,False,-1,True,0.8605016231001157,70,0.2421630441485,5.725186796145108,9,middle,8.064166134493913
154.0,7.0,54.0,0.25,0.0,sparsemax,0.7,unconverged_or_unstable,False,-1,True,0.9664962661325622,83,0.1829562223100098,9.73387638592498,17,middle,8.064166134493913
156.0,7.0,56.0,0.25,0.0,sparsemax,0.7,unconverged_or_unstable,False,-1,True,0.9143634786603724,94,0.1903706252848366,8.92929683771654,12,middle,8.064166134493913
159.0,7.0,59.0,0.25,0.0,sparsemax,0.7,unconverged_or_unstable,False,-1,True,0.8605016231001157,70,0.2422142640914794,5.723600236812628,9,middle,8.064166134493913
160.0,7.0,60.0,0.25,0.0,sparsemax,0.7,unconverged_or_unstable,False,-1,True,0.8751646841270576,60,0.2105757218105693,7.173542268503643,9,middle,8.064166134493913
161.0,7.0,61.0,0.25,0.0,sparsemax,0.7,unconverged_or_unstable,False,-1,True,0.951502713293582,61,0.1203117135281192,12.06259847771525,16,middle,8.064166134493913
175.0,7.0,75.0,0.25,0.0,sparsemax,0.7,unconverged_or_unstable,False,-1,True,0.9862358260718948,38,0.1849097541227107,9.161169409610697,15,middle,8.064166134493913
176.0,7.0,76.0,0.25,0.0,sparsemax,0.7,stable_mixture,True,93,True,0.8605016231001157,70,0.2422142062249055,5.723602043677651,9,middle,8.064166134493913
180.0,7.0,80.0,0.25,0.0,sparsemax,0.7,unconverged_or_unstable,False,-1,True,0.8455069756327664,10,0.2163223343134158,7.219995881896593,11,middle,8.064166134493913
181.0,7.0,81.0,0.25,0.0,sparsemax,0.7,unconverged_or_unstable,False,-1,True,0.9992235175760904,32,0.2127094671483224,7.729230087707854,14,middle,8.064166134493913
182.0,7.0,82.0,0.25,0.0,sparsemax,0.7,unconverged_or_unstable,False,-1,True,0.8605016231001157,70,0.2422141905730826,5.723602532182936,9,middle,8.064166134493913
187.0,7.0,87.0,0.25,0.0,sparsemax,0.7,unconverged_or_unstable,False,-1,False,1.0270671247202063,2,0.1378084501819849,10.633251795803016,16,middle,8.064166134493913
188.0,7.0,88.0,0.25,0.0,sparsemax,0.7,unconverged_or_unstable,False,-1,True,0.8751646841270576,60,0.2105756741821515,7.173538148013333,9,middle,8.064166134493913
192.0,7.0,92.0,0.25,0.0,sparsemax,0.7,unconverged_or_unstable,False,-1,False,1.0043229714835609,70,0.2201867967682091,7.709515847835616,12,middle,8.064166134493913
197.0,7.0,97.0,0.25,0.0,sparsemax,0.7,unconverged_or_unstable,False,-1,True,0.8605016231001157,70,0.2422141641984654,5.72360335644569,9,middle,8.064166134493913
