cue_index,memory_seed,target,rho,mask_index,level,target_ipr,softmax_alpha,sparsemax_alpha,softmax_achieved_ipr,sparsemax_achieved_ipr,pair_relative_error,pair_status,included
14,0,41,0.1,0,low,4.0,5.871677814814349,0.6578460226905486,4.0,3.9999999999999982,4.440892098500627e-16,matched,True
14,0,41,0.1,0,middle,16.0,4.359389950225135,0.2575850285489645,16.000000000000004,16.000000000000004,0.0,matched,True
14,0,41,0.1,0,high,64.0,2.7563188809422794,0.0685000300356644,64.00000000000001,64.0,2.220446049250313e-16,matched,True
15,0,49,0.1,0,low,4.0,5.934051858414968,0.6619539373261105,4.0,4.0000000000000036,8.881784197001248e-16,matched,True
15,0,49,0.1,0,middle,16.0,4.394694330612635,0.2565209587187329,16.000000000000004,16.000000000000018,8.881784197001246e-16,matched,True
15,0,49,0.1,0,high,64.0,2.7616066492500906,0.06476525799402756,63.99999999999997,64.0,4.440892098500627e-16,matched,True
16,0,54,0.1,0,low,4.0,5.830435939039918,0.6509478701213196,4.0,3.999999999999999,2.2204460492503136e-16,matched,True
16,0,54,0.1,0,middle,16.0,4.330934287097216,0.25393626602758046,16.00000000000001,16.000000000000004,4.440892098500624e-16,matched,True
16,0,54,0.1,0,high,64.0,2.7426962457590083,0.06897269372733561,64.0,64.0,0.0,matched,True
17,0,57,0.1,0,low,4.0,5.894095953786023,0.6445742920474027,3.999999999999999,4.0000000000000036,1.1102230246251561e-15,matched,True
17,0,57,0.1,0,middle,16.0,4.372906781892257,0.252504236126337,15.999999999999993,15.999999999999943,3.1086244689504446e-15,matched,True
17,0,57,0.1,0,high,64.0,2.7617750291912007,0.0689002628899925,63.999999999999986,64.00000000000003,6.661338147750939e-16,matched,True
18,0,58,0.1,0,low,4.0,5.8960139861394785,0.6617189214556021,3.999999999999999,4.0,2.2204460492503136e-16,matched,True
18,0,58,0.1,0,middle,16.0,4.361913066647702,0.2523569480706686,16.0,15.999999999999993,4.440892098500627e-16,matched,True
18,0,58,0.1,0,high,64.0,2.7346761980833705,0.06243220884377948,64.0,63.999999999999886,1.776356839400252e-15,matched,True
19,0,59,0.1,0,low,4.0,5.974027354090433,0.6489690792058249,4.0,4.000000000000001,2.220446049250313e-16,matched,True
19,0,59,0.1,0,middle,16.0,4.403239240235765,0.24606003443802704,16.000000000000004,15.999999999999993,6.66133814775094e-16,matched,True
19,0,59,0.1,0,high,64.0,2.7378499132008454,0.060226090497871365,64.0,64.00000000000004,6.661338147750936e-16,matched,True
20,0,61,0.1,0,low,4.0,5.876193639631752,0.6679507490583036,3.999999999999999,4.0,2.2204460492503136e-16,matched,True
20,0,61,0.1,0,middle,16.0,4.356702967737399,0.26335026505779435,16.0,16.000000000000032,1.99840144432528e-15,matched,True
20,0,61,0.1,0,high,64.0,2.7426542710699024,0.06373450319209706,63.999999999999986,64.00000000000001,4.440892098500626e-16,matched,True
21,0,65,0.1,0,low,4.0,5.955957078409985,0.6605011961631747,3.9999999999999982,4.000000000000001,6.66133814775094e-16,matched,True
21,0,65,0.1,0,middle,16.0,4.411117937616945,0.2653927003658145,16.000000000000007,15.999999999999993,8.881784197001252e-16,matched,True
21,0,65,0.1,0,high,64.0,2.77110938504684,0.06400778381979721,63.999999999999986,63.99999999999994,6.661338147750943e-16,matched,True
22,0,70,0.1,0,low,4.0,6.003566954670772,0.6737642031106186,4.000000000000001,4.000000000000001,0.0,matched,True
22,0,70,0.1,0,middle,16.0,4.441905198839169,0.2582387444807077,16.000000000000007,16.000000000000004,2.220446049250312e-16,matched,True
22,0,70,0.1,0,high,64.0,2.7840886289204536,0.06399724597087908,64.0,64.00000000000004,6.661338147750936e-16,matched,True
23,0,76,0.1,0,low,4.0,5.7820823354462565,0.6275345013216973,4.0,4.000000000000003,6.661338147750936e-16,matched,True
23,0,76,0.1,0,middle,16.0,4.285655133108149,0.24366460969763182,16.000000000000004,16.000000000000014,6.661338147750936e-16,matched,True
23,0,76,0.1,0,high,64.0,2.7026225367471186,0.06658712350719792,64.0,63.99999999999997,4.440892098500627e-16,matched,True
24,0,78,0.1,0,low,4.0,5.849195682590739,0.6550300599017869,4.000000000000002,4.0,4.440892098500625e-16,matched,True
24,0,78,0.1,0,middle,16.0,4.3437804961641,0.25596905805513703,16.00000000000001,16.000000000000014,2.220446049250311e-16,matched,True
24,0,78,0.1,0,high,64.0,2.7482240698629337,0.06856598421591809,64.0,64.00000000000001,2.220446049250313e-16,matched,True
25,0,82,0.1,0,low,4.0,5.85298478934909,0.6492194563081606,4.0,4.000000000000001,2.220446049250313e-16,matched,True
25,0,82,0.1,0,middle,16.0,4.345326577290494,0.2557637833459097,15.999999999999986,16.0,8.881784197001256e-16,matched,True
25,0,82,0.1,0,high,64.0,2.7480974086641674,0.06832896765150265,64.0,63.99999999999993,1.1102230246251571e-15,matched,True
26,0,84,0.1,0,low,4.0,6.0374076179971645,0.6844234790154632,4.000000000000003,3.999999999999999,8.88178419700125e-16,matched,True
26,0,84,0.1,0,middle,16.0,4.46856215176248,0.2595468034084063,16.000000000000007,16.00000000000002,8.881784197001244e-16,matched,True
26,0,84,0.1,0,high,64.0,2.803662927315095,0.06486623452110152,64.0,64.00000000000011,1.7763568394002489e-15,matched,True
27,0,88,0.1,0,low,4.0,5.878918102789784,0.6415691808451607,3.9999999999999982,4.0000000000000036,1.3322676295501877e-15,matched,True
27,0,88,0.1,0,middle,16.0,4.357746250727882,0.2524472309073533,16.0,15.999999999999993,4.440892098500627e-16,matched,True
27,0,88,0.1,0,high,64.0,2.7458470037841343,0.06668584449893711,63.99999999999997,64.00000000000001,6.66133814775094e-16,matched,True
28,0,89,0.1,0,low,4.0,5.937060207742807,0.6547731349811752,4.000000000000002,3.9999999999999982,8.881784197001252e-16,matched,True
28,0,89,0.1,0,middle,16.0,4.395240339831753,0.2632082462737211,16.0,16.000000000000007,4.440892098500625e-16,matched,True
28,0,89,0.1,0,high,64.0,2.757531678457755,0.06293476635257667,63.999999999999986,64.0,2.2204460492503136e-16,matched,True
29,0,90,0.1,0,low,4.0,5.801995513361472,0.6460833638325608,3.999999999999999,3.999999999999999,0.0,matched,True
29,0,90,0.1,0,middle,16.0,4.300916391345285,0.25627753301732703,16.0,16.00000000000001,6.661338147750936e-16,matched,True
29,0,90,0.1,0,high,64.0,2.7088788972557474,0.06419407387663689,64.00000000000001,64.00000000000004,4.440892098500624e-16,matched,True
30,0,94,0.1,0,low,4.0,5.940146519185868,0.6496987619890324,3.9999999999999982,4.000000000000001,6.66133814775094e-16,matched,True
30,0,94,0.1,0,middle,16.0,4.400694723581258,0.2552214708088396,15.999999999999996,16.000000000000004,4.440892098500626e-16,matched,True
30,0,94,0.1,0,high,64.0,2.7688337222067743,0.06650121533422304,64.0,63.999999999999986,2.2204460492503136e-16,matched,True
31,0,98,0.1,0,low,4.0,5.90605858601602,0.6582339552678738,4.000000000000001,3.999999999999999,4.440892098500626e-16,matched,True
31,0,98,0.1,0,middle,16.0,4.384312900687753,0.26422510487359796,15.999999999999996,16.00000000000001,8.88178419700125e-16,matched,True
31,0,98,0.1,0,high,64.0,2.7693892285318746,0.06784542939847402,64.0,63.999999999999886,1.776356839400252e-15,matched,True
32,0,5,0.25,0,low,4.0,9.749216547182815,1.1578877762611093,4.000000000000003,4.0,6.661338147750936e-16,matched,True
32,0,5,0.25,0,middle,16.0,7.101624094850956,0.38261894235840926,15.999999999999996,16.0,2.2204460492503136e-16,matched,True
32,0,5,0.25,0,high,64.0,4.284131858205288,0.08000059259917702,64.00000000000001,63.99999999999996,8.881784197001254e-16,matched,True
33,0,8,0.25,0,low,4.0,9.84427614468438,1.1523024038313552,3.9999999999999973,4.000000000000001,8.881784197001254e-16,matched,True
33,0,8,0.25,0,middle,16.0,7.197863580385574,0.3867615383341858,15.999999999999996,16.0,2.2204460492503136e-16,matched,True
33,0,8,0.25,0,high,64.0,4.378740724180596,0.08506182643290378,64.0,64.00000000000003,4.440892098500625e-16,matched,True
34,0,10,0.25,0,low,4.0,10.07555227348763,1.2192798849579,4.000000000000002,4.000000000000001,2.220446049250312e-16,matched,True
34,0,10,0.25,0,middle,16.0,7.343005795431907,0.4126218477142931,15.999999999999993,16.000000000000018,1.5543122344752186e-15,matched,True
34,0,10,0.25,0,high,64.0,4.418614238685969,0.08005509686649082,64.0,64.0,0.0,matched,True
35,0,12,0.25,0,low,4.0,9.842952052162458,1.1976989432326843,4.000000000000002,3.999999999999999,6.661338147750939e-16,matched,True
35,0,12,0.25,0,middle,16.0,7.183423733093708,0.4145185731722257,16.000000000000004,16.00000000000001,4.440892098500624e-16,matched,True
35,0,12,0.25,0,high,64.0,4.32678853709081,0.07867165075308669,64.00000000000001,64.0,2.220446049250313e-16,matched,True
36,0,13,0.25,0,low,4.0,10.394194115619719,1.2380245090172517,4.000000000000001,3.999999999999999,4.440892098500626e-16,matched,True
36,0,13,0.25,0,middle,16.0,7.465340617743353,0.39189223356721825,16.0,15.999999999999996,2.2204460492503136e-16,matched,True
36,0,13,0.25,0,high,64.0,4.344538014048132,0.07274982265476235,64.00000000000001,63.99999999999994,1.110223024625157e-15,matched,True
37,0,14,0.25,0,low,4.0,9.569632752531597,1.1369399919649923,3.9999999999999982,3.9999999999999982,0.0,matched,True
37,0,14,0.25,0,middle,16.0,6.9739180659034865,0.38235750130133106,16.000000000000004,16.000000000000004,0.0,matched,True
37,0,14,0.25,0,high,64.0,4.215020841362133,0.07872993273444706,64.0,64.0,0.0,matched,True
38,0,16,0.25,0,low,4.0,9.685778440420984,1.1512259785039272,4.000000000000002,4.000000000000005,8.881784197001244e-16,matched,True
38,0,16,0.25,0,middle,16.0,7.076180683549978,0.3960801217662411,15.999999999999996,16.000000000000004,4.440892098500626e-16,matched,True
38,0,16,0.25,0,high,64.0,4.293177340320373,0.08078585824510953,64.00000000000004,63.999999999999915,1.9984014443252826e-15,matched,True
39,0,17,0.25,0,low,4.0,9.734053319439685,1.110401807180412,3.9999999999999973,3.9999999999999982,2.2204460492503146e-16,matched,True
39,0,17,0.25,0,middle,16.0,7.063964476842694,0.3553768558384629,16.000000000000004,15.999999999999993,6.66133814775094e-16,matched,True
39,0,17,0.25,0,high,64.0,4.243724990541402,0.08011640170662715,64.00000000000001,63.99999999999994,1.110223024625157e-15,matched,True
40,0,18,0.25,0,low,4.0,9.950036064255567,1.177356299623799,4.0,4.000000000000002,4.440892098500625e-16,matched,True
40,0,18,0.25,0,middle,16.0,7.2340306661158,0.40020470248404383,16.000000000000014,16.000000000000014,0.0,matched,True
40,0,18,0.25,0,high,64.0,4.328894248900802,0.0780307306514827,63.999999999999986,64.0,2.2204460492503136e-16,matched,True
41,0,24,0.25,0,low,4.0,9.534736953534146,1.0903460410182113,3.999999999999999,3.9999999999999973,4.440892098500628e-16,matched,True
41,0,24,0.25,0,middle,16.0,6.988450276791756,0.3895612560297921,15.999999999999993,16.0,4.440892098500627e-16,matched,True
41,0,24,0.25,0,high,64.0,4.2743156035106145,0.08377335368675176,64.0,63.999999999999915,1.3322676295501888e-15,matched,True
42,0,27,0.25,0,low,4.0,9.990390556978308,1.1556037067131721,3.9999999999999982,3.9999999999999982,0.0,matched,True
42,0,27,0.25,0,middle,16.0,7.276396594152555,0.38827552860339987,16.000000000000004,15.999999999999993,6.66133814775094e-16,matched,True
42,0,27,0.25,0,high,64.0,4.388891005355578,0.08264603932014444,64.0,63.999999999999986,2.2204460492503136e-16,matched,True
43,0,28,0.25,0,low,4.0,9.692077910300437,1.182350294299466,3.9999999999999964,4.000000000000003,1.5543122344752194e-15,matched,True
43,0,28,0.25,0,middle,16.0,7.053887436360644,0.3750674781183562,16.000000000000004,16.000000000000004,0.0,matched,True
43,0,28,0.25,0,high,64.0,4.2478638900439565,0.07918541269829182,64.0,63.99999999999997,4.440892098500627e-16,matched,True
44,0,32,0.25,0,low,4.0,10.01091309988162,1.1644890763460372,4.000000000000001,4.000000000000002,2.220446049250312e-16,matched,True
44,0,32,0.25,0,middle,16.0,7.2533470412738605,0.3710145844334809,16.0,16.0,0.0,matched,True
44,0,32,0.25,0,high,64.0,4.32639587745809,0.07982514636240207,64.0,63.99999999999994,8.881784197001256e-16,matched,True
45,0,39,0.25,0,low,4.0,9.669713789207712,1.053356233514266,3.999999999999999,4.000000000000002,6.661338147750939e-16,matched,True
45,0,39,0.25,0,middle,16.0,7.051547693026446,0.37196228609851056,15.999999999999993,15.999999999999996,2.220446049250314e-16,matched,True
45,0,39,0.25,0,high,64.0,4.290659566522877,0.08429317720940155,64.0,64.00000000000006,8.881784197001248e-16,matched,True
46,0,41,0.25,0,low,4.0,9.933435314742155,1.1559052341042693,3.999999999999999,3.999999999999999,0.0,matched,True
46,0,41,0.25,0,middle,16.0,7.236045512175865,0.4073092061845368,16.0,15.999999999999993,4.440892098500627e-16,matched,True
46,0,41,0.25,0,high,64.0,4.362205987782998,0.0798454858418487,64.0,64.00000000000001,2.220446049250313e-16,matched,True
47,0,49,0.25,0,low,4.0,10.056571084383727,1.1816447444254532,4.0,4.000000000000001,2.220446049250313e-16,matched,True
47,0,49,0.25,0,middle,16.0,7.320920619694214,0.40023705266625,16.0,16.000000000000004,2.220446049250313e-16,matched,True
47,0,49,0.25,0,high,64.0,4.4050468542634595,0.0807348011647917,64.0,63.999999999999986,2.2204460492503136e-16,matched,True
48,0,54,0.25,0,low,4.0,9.64177162209518,1.1373098452974575,4.0,4.000000000000001,2.220446049250313e-16,matched,True
48,0,54,0.25,0,middle,16.0,7.025272409027156,0.3985825699106952,16.0,15.999999999999975,1.5543122344752203e-15,matched,True
48,0,54,0.25,0,high,64.0,4.229415802535318,0.07542098460119218,64.00000000000001,63.99999999999996,8.881784197001254e-16,matched,True
49,0,57,0.25,0,low,4.0,9.966857078299048,1.158250102022016,4.000000000000001,3.999999999999999,4.440892098500626e-16,matched,True
49,0,57,0.25,0,middle,16.0,7.3077110844818876,0.39518062476893995,15.999999999999986,16.0,8.881784197001256e-16,matched,True
49,0,57,0.25,0,high,64.0,4.482192772537488,0.09112029340976946,64.0,64.00000000000001,2.220446049250313e-16,matched,True
50,0,58,0.25,0,low,4.0,9.931399155372535,1.1100677010175366,3.9999999999999982,4.0,4.440892098500627e-16,matched,True
50,0,58,0.25,0,middle,16.0,7.237640922693423,0.3926336034696063,15.999999999999996,15.999999999999972,1.5543122344752207e-15,matched,True
50,0,58,0.25,0,high,64.0,4.374781112909503,0.08062574870895955,64.0,64.00000000000007,1.1102230246251561e-15,matched,True
51,0,59,0.25,0,low,4.0,9.777233134855626,1.108534687759548,4.0,4.0,0.0,matched,True
51,0,59,0.25,0,middle,16.0,7.180655093159003,0.41121378929566355,15.999999999999996,16.00000000000001,8.88178419700125e-16,matched,True
51,0,59,0.25,0,high,64.0,4.409939154154211,0.09011477794351297,64.00000000000001,63.99999999999986,2.4424906541753468e-15,matched,True
52,0,61,0.25,0,low,4.0,10.100105848416723,1.1604757339050267,3.9999999999999982,4.0,4.440892098500627e-16,matched,True
52,0,61,0.25,0,middle,16.0,7.251502576440745,0.37154875306473034,16.0,15.999999999999996,2.2204460492503136e-16,matched,True
52,0,61,0.25,0,high,64.0,4.246779321818735,0.07189972765240515,64.0,63.99999999999997,4.440892098500627e-16,matched,True
53,0,65,0.25,0,low,4.0,9.727021006833837,1.1469791913791987,3.9999999999999982,4.000000000000002,8.881784197001252e-16,matched,True
53,0,65,0.25,0,middle,16.0,7.084754935541136,0.3758727885879516,16.0,15.999999999999972,1.776356839400252e-15,matched,True
53,0,65,0.25,0,high,64.0,4.270408197042274,0.08126758276268878,63.99999999999997,64.0,4.440892098500627e-16,matched,True
54,0,70,0.25,0,low,4.0,9.948430168439213,1.1822926510117986,4.0,4.0,0.0,matched,True
54,0,70,0.25,0,middle,16.0,7.222239232761135,0.37142773796306955,16.000000000000004,15.999999999999993,6.66133814775094e-16,matched,True
54,0,70,0.25,0,high,64.0,4.327255629395458,0.07944378103931128,64.00000000000001,63.99999999999996,8.881784197001254e-16,matched,True
55,0,76,0.25,0,low,4.0,9.525507897962633,1.1709058585575036,4.0,4.0,0.0,matched,True
55,0,76,0.25,0,middle,16.0,6.929886663470592,0.3684147582394411,15.999999999999996,16.000000000000014,1.1102230246251561e-15,matched,True
55,0,76,0.25,0,high,64.0,4.167938435147433,0.07600468819238415,64.0,64.0,0.0,matched,True
56,0,78,0.25,0,low,4.0,9.936179363232958,1.1680501210441783,4.000000000000001,3.999999999999999,4.440892098500626e-16,matched,True
56,0,78,0.25,0,middle,16.0,7.263926162903037,0.40753916310194604,15.999999999999996,16.000000000000007,6.661338147750939e-16,matched,True
56,0,78,0.25,0,high,64.0,4.41853267367971,0.08454609786903022,64.0,64.00000000000003,4.440892098500625e-16,matched,True
57,0,82,0.25,0,low,4.0,9.801879521485647,1.1505879444745912,4.0,4.0,0.0,matched,True
57,0,82,0.25,0,middle,16.0,7.143642750129802,0.38262723073775895,16.000000000000007,16.0,4.440892098500625e-16,matched,True
57,0,82,0.25,0,high,64.0,4.318153636175548,0.08046023764972021,64.00000000000001,64.00000000000007,8.881784197001246e-16,matched,True
58,0,84,0.25,0,low,4.0,9.87201982233874,1.1892706339954668,3.9999999999999982,4.0,4.440892098500627e-16,matched,True
58,0,84,0.25,0,middle,16.0,7.182316622134392,0.39976687063503985,15.999999999999993,16.000000000000007,8.881784197001252e-16,matched,True
58,0,84,0.25,0,high,64.0,4.308534523085143,0.07713918721525415,64.00000000000003,63.999999999999986,6.661338147750939e-16,matched,True
59,0,88,0.25,0,low,4.0,9.697637512274595,1.154915386374111,4.0,3.9999999999999982,4.440892098500627e-16,matched,True
59,0,88,0.25,0,middle,16.0,7.0716951975528675,0.3783970936962451,16.0,15.999999999999975,1.5543122344752203e-15,matched,True
59,0,88,0.25,0,high,64.0,4.268532291628556,0.08061575107545554,64.0,63.99999999999993,1.1102230246251571e-15,matched,True
60,0,89,0.25,0,low,4.0,10.014011905774137,1.2102549735823183,3.9999999999999982,4.0,4.440892098500627e-16,matched,True
60,0,89,0.25,0,middle,16.0,7.229895232183698,0.3702191679266855,15.999999999999996,15.999999999999996,0.0,matched,True
60,0,89,0.25,0,high,64.0,4.280051877466127,0.07458265987232794,64.0,64.00000000000001,2.220446049250313e-16,matched,True
61,0,90,0.25,0,low,4.0,9.737724430059757,1.16623087379967,3.9999999999999973,4.0,6.661338147750941e-16,matched,True
61,0,90,0.25,0,middle,16.0,7.10119443051857,0.3996992032718971,16.000000000000007,16.000000000000032,1.5543122344752172e-15,matched,True
61,0,90,0.25,0,high,64.0,4.2783801199165685,0.07895308191049627,64.0,64.00000000000004,6.661338147750936e-16,matched,True
62,0,94,0.25,0,low,4.0,9.901430654442615,1.1557670047545354,4.0,4.000000000000002,4.440892098500625e-16,matched,True
62,0,94,0.25,0,middle,16.0,7.204675501592908,0.39952584442266237,15.999999999999996,16.00000000000001,8.88178419700125e-16,matched,True
62,0,94,0.25,0,high,64.0,4.324568647769084,0.07877169405023521,64.00000000000001,63.999999999999986,4.440892098500626e-16,matched,True
63,0,98,0.25,0,low,4.0,10.427444657774931,1.250916534401524,3.999999999999999,3.999999999999999,0.0,matched,True
63,0,98,0.25,0,middle,16.0,7.501975972070057,0.39477101697586137,16.000000000000007,16.000000000000007,0.0,matched,True
63,0,98,0.25,0,high,64.0,4.405933432241007,0.0746128211658812,64.00000000000001,64.0,2.220446049250313e-16,matched,True
64,0,5,0.4,0,low,4.0,47.714375124352216,7.067617668790177,4.0,4.000000000000001,2.220446049250313e-16,matched,True
64,0,5,0.4,0,middle,16.0,21.518376467905874,0.7326487518234011,15.999999999999993,15.99999999999999,2.2204460492503146e-16,matched,True
64,0,5,0.4,0,high,64.0,8.425510408301427,0.10173240188344274,64.00000000000001,63.999999999999986,4.440892098500626e-16,matched,True
65,0,8,0.4,0,low,4.0,40.25591923722297,4.222658614089502,3.999999999999999,4.000000000000001,4.440892098500626e-16,matched,True
65,0,8,0.4,0,middle,16.0,21.51980098768958,0.8981774262781436,16.0,16.000000000000004,2.220446049250313e-16,matched,True
65,0,8,0.4,0,high,64.0,8.285845039208933,0.09114972018651432,64.00000000000001,63.99999999999997,6.66133814775094e-16,matched,True
66,0,10,0.4,0,low,4.0,36.03356567872271,5.028314888437674,4.0,3.999999999999999,2.2204460492503136e-16,matched,True
66,0,10,0.4,0,middle,16.0,17.168214346887176,0.6002814479085283,16.000000000000004,15.999999999999996,4.440892098500626e-16,matched,True
66,0,10,0.4,0,high,64.0,7.137812165254129,0.09345067462048257,64.0,64.00000000000001,2.220446049250313e-16,matched,True
67,0,12,0.4,0,low,4.0,37.66518888948717,5.8423739467217715,4.000000000000001,3.9999999999999982,6.66133814775094e-16,matched,True
67,0,12,0.4,0,middle,16.0,22.082139452425086,0.930177536420155,16.0,16.0,0.0,matched,True
67,0,12,0.4,0,high,64.0,8.8373797058345,0.10354487000601686,64.00000000000003,63.999999999999986,6.661338147750939e-16,matched,True
68,0,13,0.4,0,low,4.0,49.24519900482619,6.216229519086493,3.999999999999999,4.0,2.2204460492503136e-16,matched,True
68,0,13,0.4,0,middle,16.0,19.963208533497497,0.7331876720111801,16.000000000000004,16.000000000000004,0.0,matched,True
68,0,13,0.4,0,high,64.0,6.962646782451685,0.08037113823744013,64.00000000000001,64.0,2.220446049250313e-16,matched,True
69,0,14,0.4,0,low,4.0,25.835682776832634,3.3272015674242335,3.999999999999999,4.0,2.2204460492503136e-16,matched,True
69,0,14,0.4,0,middle,16.0,15.392167470447333,0.6226733754318784,15.999999999999993,15.999999999999996,2.220446049250314e-16,matched,True
69,0,14,0.4,0,high,64.0,6.963465567589883,0.08866863116299056,64.00000000000001,63.99999999999996,8.881784197001254e-16,matched,True
70,0,16,0.4,0,low,4.0,40.305767849281594,4.71814259695671,3.999999999999999,4.0,2.2204460492503136e-16,matched,True
70,0,16,0.4,0,middle,16.0,19.879404918483303,0.7463419403538145,16.0,16.00000000000001,6.661338147750936e-16,matched,True
70,0,16,0.4,0,high,64.0,8.213176928802298,0.10048458524797255,64.00000000000001,63.99999999999997,6.66133814775094e-16,matched,True
71,0,17,0.4,0,low,4.0,29.45402101021003,3.401561622097498,4.0,4.0,0.0,matched,True
71,0,17,0.4,0,middle,16.0,16.715689428304547,0.6597268883662275,15.999999999999993,16.000000000000007,8.881784197001252e-16,matched,True
71,0,17,0.4,0,high,64.0,7.70032847704824,0.10153617421085001,64.0,64.00000000000001,2.220446049250313e-16,matched,True
72,0,18,0.4,0,low,4.0,24.817015335281063,2.492707811399023,3.999999999999999,4.000000000000001,4.440892098500626e-16,matched,True
72,0,18,0.4,0,middle,16.0,14.959720400624498,0.6326532670805687,15.999999999999996,16.0,2.2204460492503136e-16,matched,True
72,0,18,0.4,0,high,64.0,7.114582637396017,0.09326341737413003,64.00000000000001,64.0,2.220446049250313e-16,matched,True
73,0,24,0.4,0,low,4.0,50.357926154899815,5.8423739467217715,4.0,4.0,0.0,matched,True
73,0,24,0.4,0,middle,16.0,18.300873650954866,0.6547189161979095,16.0,15.999999999999996,2.2204460492503136e-16,matched,True
73,0,24,0.4,0,high,64.0,7.598109930270256,0.0962698669069616,64.0,64.00000000000003,4.440892098500625e-16,matched,True
74,0,27,0.4,0,low,4.0,60.008473441890985,6.746192341692542,3.9999999999999973,4.000000000000001,8.881784197001254e-16,matched,True
74,0,27,0.4,0,middle,16.0,22.422553217672267,0.8145104515426262,16.0,15.999999999999993,4.440892098500627e-16,matched,True
74,0,27,0.4,0,high,64.0,8.016298497071134,0.09205162139399456,64.0,63.99999999999997,4.440892098500627e-16,matched,True
75,0,28,0.4,0,low,4.0,32.589033377648974,4.201805851511121,3.999999999999999,3.999999999999999,0.0,matched,True
75,0,28,0.4,0,middle,16.0,19.099101096544782,0.7743698363011202,16.000000000000007,16.000000000000007,0.0,matched,True
75,0,28,0.4,0,high,64.0,8.357971441087386,0.10511135419903012,63.999999999999986,63.999999999999986,0.0,matched,True
76,0,32,0.4,0,low,4.0,36.591076651677994,3.091493705853747,4.000000000000002,4.0,4.440892098500625e-16,matched,True
76,0,32,0.4,0,middle,16.0,17.966781970108265,0.682987776762511,16.0,16.0,0.0,matched,True
76,0,32,0.4,0,high,64.0,7.624999099192955,0.09274891245456439,64.0,63.99999999999996,6.661338147750941e-16,matched,True
77,0,39,0.4,0,low,4.0,57.94947345402633,6.047431568147637,4.0,4.0,0.0,matched,True
77,0,39,0.4,0,middle,16.0,19.87994512711978,0.6673041539539173,16.0,15.999999999999993,4.440892098500627e-16,matched,True
77,0,39,0.4,0,high,64.0,7.49620433236386,0.09102135541700812,64.00000000000001,64.00000000000006,6.661338147750936e-16,matched,True
78,0,41,0.4,0,low,4.0,23.570402225773183,3.016988933062601,4.0,4.000000000000001,2.220446049250313e-16,matched,True
78,0,41,0.4,0,middle,16.0,14.197630564652723,0.5418061790172417,15.999999999999996,16.000000000000004,4.440892098500626e-16,matched,True
78,0,41,0.4,0,high,64.0,6.91227769966828,0.09872271888720885,64.00000000000001,64.00000000000001,0.0,matched,True
79,0,49,0.4,0,low,4.0,34.77832652593058,3.792363705119818,4.000000000000001,4.0,2.220446049250313e-16,matched,True
79,0,49,0.4,0,middle,16.0,20.44524136396968,0.8890718443068777,16.000000000000004,16.0,2.220446049250313e-16,matched,True
79,0,49,0.4,0,high,64.0,8.885935660738607,0.10462061061763284,64.0,64.00000000000001,2.220446049250313e-16,matched,True
80,0,54,0.4,0,low,4.0,62.993563540435545,8.552359741197577,3.999999999999999,4.0,2.2204460492503136e-16,matched,True
80,0,54,0.4,0,middle,16.0,21.801304116589733,0.7780615916354967,16.0,16.0,0.0,matched,True
80,0,54,0.4,0,high,64.0,7.773481402700618,0.0911300053183971,64.00000000000001,64.00000000000001,0.0,matched,True
81,0,57,0.4,0,low,4.0,32.76822760642145,4.4956118955921305,4.000000000000001,4.0,2.220446049250313e-16,matched,True
81,0,57,0.4,0,middle,16.0,18.304385062051075,0.7128987425503659,16.0,16.0,0.0,matched,True
81,0,57,0.4,0,high,64.0,7.473727655766389,0.08901786340365955,63.999999999999986,64.0,2.2204460492503136e-16,matched,True
82,0,58,0.4,0,low,4.0,41.05281800339109,6.357755313912211,4.0,4.0,0.0,matched,True
82,0,58,0.4,0,middle,16.0,23.52827424875835,1.0111937048791486,16.000000000000004,15.999999999999996,4.440892098500626e-16,matched,True
82,0,58,0.4,0,high,64.0,8.805383299100697,0.09988478748334728,64.0,64.0,0.0,matched,True
83,0,59,0.4,0,low,4.0,94.15164442137134,13.06394529484362,4.000000000000001,3.999999999999999,4.440892098500626e-16,matched,True
83,0,59,0.4,0,middle,16.0,20.56370597777831,0.6742843786697197,15.999999999999996,16.000000000000004,4.440892098500626e-16,matched,True
83,0,59,0.4,0,high,64.0,8.139426658043632,0.10137924158773323,64.00000000000001,63.99999999999994,1.110223024625157e-15,matched,True
84,0,61,0.4,0,low,4.0,18.84731154615385,2.38249343012056,4.000000000000001,3.999999999999999,4.440892098500626e-16,matched,True
84,0,61,0.4,0,middle,16.0,12.818780345173113,0.6092701567551714,15.999999999999993,15.999999999999996,2.220446049250314e-16,matched,True
84,0,61,0.4,0,high,64.0,6.580646653382739,0.08885256000646855,64.0,64.00000000000003,4.440892098500625e-16,matched,True
85,0,65,0.4,0,low,4.0,27.212265273485816,3.088749370021377,4.0,4.0,0.0,matched,True
85,0,65,0.4,0,middle,16.0,16.61886130937427,0.7289961247775523,16.000000000000007,15.999999999999993,8.881784197001252e-16,matched,True
85,0,65,0.4,0,high,64.0,7.412160347952607,0.09288370855344141,63.999999999999986,64.0,2.2204460492503136e-16,matched,True
86,0,70,0.4,0,low,4.0,44.23156703979346,4.71814259695671,4.000000000000001,4.0,2.220446049250313e-16,matched,True
